ToyId,Arrival_time,Duration
7699,2014 1 1 9 50,3
7700,2014 1 1 9 50,4
7701,2014 1 1 9 50,5
7702,2014 1 1 9 50,6
7703,2014 1 1 9 50,9
7704,2014 1 1 9 50,9
7705,2014 1 1 9 50,10
7706,2014 1 1 9 50,12
7707,2014 1 1 9 50,18
7708,2014 1 1 9 50,20
7709,2014 1 1 9 50,32
7710,2014 1 1 9 50,44
7711,2014 1 1 9 50,76
7712,2014 1 1 9 51,3
7713,2014 1 1 9 51,3
7714,2014 1 1 9 51,3
7715,2014 1 1 9 51,4
7716,2014 1 1 9 51,4
7717,2014 1 1 9 51,5
7718,2014 1 1 9 51,5
7719,2014 1 1 9 51,5
7720,2014 1 1 9 51,8
7721,2014 1 1 9 51,8
7722,2014 1 1 9 51,12
7723,2014 1 1 9 51,18
7724,2014 1 1 9 51,24
7725,2014 1 1 9 51,35
7726,2014 1 1 9 51,63
7727,2014 1 1 9 51,63
7728,2014 1 1 9 52,2
7729,2014 1 1 9 52,3
7730,2014 1 1 9 52,3
7731,2014 1 1 9 52,10
7732,2014 1 1 9 52,11
7733,2014 1 1 9 52,15
7734,2014 1 1 9 52,17
7735,2014 1 1 9 52,25
7736,2014 1 1 9 52,32
7737,2014 1 1 9 52,37
7738,2014 1 1 9 52,73
7739,2014 1 1 9 53,1
7740,2014 1 1 9 53,2
7741,2014 1 1 9 53,3
7742,2014 1 1 9 53,4
7743,2014 1 1 9 53,5
7744,2014 1 1 9 53,8
7745,2014 1 1 9 53,27
7746,2014 1 1 9 53,49
7747,2014 1 1 9 54,2
7748,2014 1 1 9 54,3
7749,2014 1 1 9 54,4
7750,2014 1 1 9 54,5
7751,2014 1 1 9 54,6
7752,2014 1 1 9 54,7
7753,2014 1 1 9 54,8
7754,2014 1 1 9 54,9
7755,2014 1 1 9 54,11
7756,2014 1 1 9 54,12
7757,2014 1 1 9 54,16
7758,2014 1 1 9 54,18
7759,2014 1 1 9 54,30
7760,2014 1 1 9 54,57
7761,2014 1 1 9 55,2
7762,2014 1 1 9 55,4
7763,2014 1 1 9 55,4
7764,2014 1 1 9 55,5
7765,2014 1 1 9 55,7
7766,2014 1 1 9 55,8
7767,2014 1 1 9 55,8
7768,2014 1 1 9 55,13
7769,2014 1 1 9 55,18
7770,2014 1 1 9 55,22
7771,2014 1 1 9 55,29
7772,2014 1 1 9 55,303
7773,2014 1 1 9 56,5
7774,2014 1 1 9 56,6
7775,2014 1 1 9 56,10
7776,2014 1 1 9 56,11
7777,2014 1 1 9 56,12
7778,2014 1 1 9 56,18
7779,2014 1 1 9 56,44
7780,2014 1 1 9 56,55
7781,2014 1 1 9 56,63
7782,2014 1 1 9 56,91
7783,2014 1 1 9 56,108
7784,2014 1 1 9 57,1
7785,2014 1 1 9 57,3
7786,2014 1 1 9 57,5
7787,2014 1 1 9 57,7
7788,2014 1 1 9 57,17
7789,2014 1 1 9 57,18
7790,2014 1 1 9 57,21
7791,2014 1 1 9 57,24
7792,2014 1 1 9 57,28
7793,2014 1 1 9 57,35
7794,2014 1 1 9 57,50
7795,2014 1 1 9 58,3
7796,2014 1 1 9 58,3
7797,2014 1 1 9 58,4
7798,2014 1 1 9 58,6
7799,2014 1 1 9 58,7
7800,2014 1 1 9 58,10
7801,2014 1 1 9 58,28
7802,2014 1 1 9 58,35
7803,2014 1 1 9 58,37
7804,2014 1 1 9 58,254
7805,2014 1 1 9 59,3
7806,2014 1 1 9 59,3
7807,2014 1 1 9 59,4
7808,2014 1 1 9 59,6
7809,2014 1 1 9 59,12
7810,2014 1 1 9 59,13
7811,2014 1 1 9 59,33
7812,2014 1 1 9 59,47
7813,2014 1 1 9 59,240
7814,2014 1 1 9 59,280
7815,2014 1 1 10 0,3
7816,2014 1 1 10 0,3
7817,2014 1 1 10 0,4
7818,2014 1 1 10 0,4
7819,2014 1 1 10 0,4
7820,2014 1 1 10 0,4
7821,2014 1 1 10 0,4
7822,2014 1 1 10 0,7
7823,2014 1 1 10 0,7
7824,2014 1 1 10 0,8
7825,2014 1 1 10 0,15
7826,2014 1 1 10 0,19
7827,2014 1 1 10 0,19
7828,2014 1 1 10 0,40
7829,2014 1 1 10 0,60
7830,2014 1 1 10 0,83
7831,2014 1 1 10 0,121
7832,2014 1 1 10 1,2
7833,2014 1 1 10 1,3
7834,2014 1 1 10 1,3
7835,2014 1 1 10 1,4
7836,2014 1 1 10 1,5
7837,2014 1 1 10 1,6
7838,2014 1 1 10 1,6
7839,2014 1 1 10 1,10
7840,2014 1 1 10 1,12
7841,2014 1 1 10 1,15
7842,2014 1 1 10 1,16
7843,2014 1 1 10 1,21
7844,2014 1 1 10 1,27
7845,2014 1 1 10 1,29
7846,2014 1 1 10 1,31
7847,2014 1 1 10 1,59
7848,2014 1 1 10 1,70
7849,2014 1 1 10 2,2
7850,2014 1 1 10 2,3
7851,2014 1 1 10 2,4
7852,2014 1 1 10 2,5
7853,2014 1 1 10 2,6
7854,2014 1 1 10 2,9
7855,2014 1 1 10 2,13
7856,2014 1 1 10 2,16
7857,2014 1 1 10 2,19
7858,2014 1 1 10 2,39
7859,2014 1 1 10 2,39
7860,2014 1 1 10 2,68
7861,2014 1 1 10 2,99
7862,2014 1 1 10 2,166
7863,2014 1 1 10 3,4
7864,2014 1 1 10 3,6
7865,2014 1 1 10 3,7
7866,2014 1 1 10 3,7
7867,2014 1 1 10 3,8
7868,2014 1 1 10 3,9
7869,2014 1 1 10 3,19
7870,2014 1 1 10 3,30
7871,2014 1 1 10 4,1
7872,2014 1 1 10 4,3
7873,2014 1 1 10 4,5
7874,2014 1 1 10 4,5
7875,2014 1 1 10 4,6
7876,2014 1 1 10 4,10
7877,2014 1 1 10 4,11
7878,2014 1 1 10 4,11
7879,2014 1 1 10 4,13
7880,2014 1 1 10 4,14
7881,2014 1 1 10 4,21
7882,2014 1 1 10 4,24
7883,2014 1 1 10 4,25
7884,2014 1 1 10 4,27
7885,2014 1 1 10 4,34
7886,2014 1 1 10 4,51
7887,2014 1 1 10 4,160
7888,2014 1 1 10 5,2
7889,2014 1 1 10 5,2
7890,2014 1 1 10 5,2
7891,2014 1 1 10 5,3
7892,2014 1 1 10 5,5
7893,2014 1 1 10 5,5
7894,2014 1 1 10 5,6
7895,2014 1 1 10 5,6
7896,2014 1 1 10 5,10
7897,2014 1 1 10 5,11
7898,2014 1 1 10 5,11
7899,2014 1 1 10 5,13
7900,2014 1 1 10 5,25
7901,2014 1 1 10 5,26
7902,2014 1 1 10 5,28
7903,2014 1 1 10 5,71
7904,2014 1 1 10 6,1
7905,2014 1 1 10 6,3
7906,2014 1 1 10 6,3
7907,2014 1 1 10 6,3
7908,2014 1 1 10 6,3
7909,2014 1 1 10 6,4
7910,2014 1 1 10 6,6
7911,2014 1 1 10 6,6
7912,2014 1 1 10 6,7
7913,2014 1 1 10 6,8
7914,2014 1 1 10 6,9
7915,2014 1 1 10 6,10
7916,2014 1 1 10 6,12
7917,2014 1 1 10 6,13
7918,2014 1 1 10 6,25
7919,2014 1 1 10 6,54
7920,2014 1 1 10 7,2
7921,2014 1 1 10 7,2
7922,2014 1 1 10 7,3
7923,2014 1 1 10 7,3
7924,2014 1 1 10 7,7
7925,2014 1 1 10 7,20
7926,2014 1 1 10 7,23
7927,2014 1 1 10 7,24
7928,2014 1 1 10 7,25
7929,2014 1 1 10 7,40
7930,2014 1 1 10 7,80
7931,2014 1 1 10 7,117
7932,2014 1 1 10 8,3
7933,2014 1 1 10 8,6
7934,2014 1 1 10 8,6
7935,2014 1 1 10 8,7
7936,2014 1 1 10 8,11
7937,2014 1 1 10 8,19
7938,2014 1 1 10 8,28
7939,2014 1 1 10 8,48
7940,2014 1 1 10 8,80
7941,2014 1 1 10 9,2
7942,2014 1 1 10 9,2
7943,2014 1 1 10 9,3
7944,2014 1 1 10 9,5
7945,2014 1 1 10 9,7
7946,2014 1 1 10 9,8
7947,2014 1 1 10 9,11
7948,2014 1 1 10 9,11
7949,2014 1 1 10 9,12
7950,2014 1 1 10 9,13
7951,2014 1 1 10 9,14
7952,2014 1 1 10 9,15
7953,2014 1 1 10 9,27
7954,2014 1 1 10 10,4
7955,2014 1 1 10 10,5
7956,2014 1 1 10 10,5
7957,2014 1 1 10 10,7
7958,2014 1 1 10 10,8
7959,2014 1 1 10 10,8
7960,2014 1 1 10 10,8
7961,2014 1 1 10 10,18
7962,2014 1 1 10 10,24
7963,2014 1 1 10 10,41
7964,2014 1 1 10 10,49
7965,2014 1 1 10 11,2
7966,2014 1 1 10 11,3
7967,2014 1 1 10 11,4
7968,2014 1 1 10 11,9
7969,2014 1 1 10 11,10
7970,2014 1 1 10 11,15
7971,2014 1 1 10 11,17
7972,2014 1 1 10 11,18
7973,2014 1 1 10 11,22
7974,2014 1 1 10 11,25
7975,2014 1 1 10 11,27
7976,2014 1 1 10 11,30
7977,2014 1 1 10 12,1
7978,2014 1 1 10 12,3
7979,2014 1 1 10 12,4
7980,2014 1 1 10 12,6
7981,2014 1 1 10 12,9
7982,2014 1 1 10 12,10
7983,2014 1 1 10 12,10
7984,2014 1 1 10 12,15
7985,2014 1 1 10 12,20
7986,2014 1 1 10 12,22
7987,2014 1 1 10 12,23
7988,2014 1 1 10 12,29
7989,2014 1 1 10 12,29
7990,2014 1 1 10 12,180
7991,2014 1 1 10 13,1
7992,2014 1 1 10 13,2
7993,2014 1 1 10 13,4
7994,2014 1 1 10 13,4
7995,2014 1 1 10 13,5
7996,2014 1 1 10 13,5
7997,2014 1 1 10 13,6
7998,2014 1 1 10 13,7
7999,2014 1 1 10 13,9
8000,2014 1 1 10 13,20
8001,2014 1 1 10 13,26
8002,2014 1 1 10 13,36
8003,2014 1 1 10 13,43
8004,2014 1 1 10 14,3
8005,2014 1 1 10 14,7
8006,2014 1 1 10 14,12
8007,2014 1 1 10 14,12
8008,2014 1 1 10 14,12
8009,2014 1 1 10 14,13
8010,2014 1 1 10 14,13
8011,2014 1 1 10 14,14
8012,2014 1 1 10 14,40
8013,2014 1 1 10 14,46
8014,2014 1 1 10 15,1
8015,2014 1 1 10 15,4
8016,2014 1 1 10 15,5
8017,2014 1 1 10 15,5
8018,2014 1 1 10 15,11
8019,2014 1 1 10 15,16
8020,2014 1 1 10 15,16
8021,2014 1 1 10 15,20
8022,2014 1 1 10 15,22
8023,2014 1 1 10 15,26
8024,2014 1 1 10 15,52
8025,2014 1 1 10 15,167
8026,2014 1 1 10 16,1
8027,2014 1 1 10 16,3
8028,2014 1 1 10 16,3
8029,2014 1 1 10 16,4
8030,2014 1 1 10 16,4
8031,2014 1 1 10 16,8
8032,2014 1 1 10 16,8
8033,2014 1 1 10 16,17
8034,2014 1 1 10 16,41
8035,2014 1 1 10 16,43
8036,2014 1 1 10 16,45
8037,2014 1 1 10 16,50
8038,2014 1 1 10 16,100
8039,2014 1 1 10 16,133
8040,2014 1 1 10 17,1
8041,2014 1 1 10 17,2
8042,2014 1 1 10 17,2
8043,2014 1 1 10 17,4
8044,2014 1 1 10 17,7
8045,2014 1 1 10 17,10
8046,2014 1 1 10 17,10
8047,2014 1 1 10 17,12
8048,2014 1 1 10 17,12
8049,2014 1 1 10 17,17
8050,2014 1 1 10 17,21
8051,2014 1 1 10 17,143
8052,2014 1 1 10 18,3
8053,2014 1 1 10 18,4
8054,2014 1 1 10 18,5
8055,2014 1 1 10 18,8
8056,2014 1 1 10 18,15
8057,2014 1 1 10 18,27
8058,2014 1 1 10 18,29
8059,2014 1 1 10 18,45
8060,2014 1 1 10 18,63
8061,2014 1 1 10 18,68
8062,2014 1 1 10 19,14
8063,2014 1 1 10 19,15
8064,2014 1 1 10 19,20
8065,2014 1 1 10 19,23
8066,2014 1 1 10 20,1
8067,2014 1 1 10 20,2
8068,2014 1 1 10 20,3
8069,2014 1 1 10 20,4
8070,2014 1 1 10 20,5
8071,2014 1 1 10 20,5
8072,2014 1 1 10 20,6
8073,2014 1 1 10 20,7
8074,2014 1 1 10 20,8
8075,2014 1 1 10 20,9
8076,2014 1 1 10 20,10
8077,2014 1 1 10 20,18
8078,2014 1 1 10 20,23
8079,2014 1 1 10 20,27
8080,2014 1 1 10 20,37
8081,2014 1 1 10 20,38
8082,2014 1 1 10 20,60
8083,2014 1 1 10 20,121
8084,2014 1 1 10 21,1
8085,2014 1 1 10 21,1
8086,2014 1 1 10 21,3
8087,2014 1 1 10 21,5
8088,2014 1 1 10 21,5
8089,2014 1 1 10 21,5
8090,2014 1 1 10 21,6
8091,2014 1 1 10 21,8
8092,2014 1 1 10 21,8
8093,2014 1 1 10 21,8
8094,2014 1 1 10 21,11
8095,2014 1 1 10 21,12
8096,2014 1 1 10 21,12
8097,2014 1 1 10 21,13
8098,2014 1 1 10 21,18
8099,2014 1 1 10 21,23
8100,2014 1 1 10 21,24
8101,2014 1 1 10 21,88
8102,2014 1 1 10 21,93
8103,2014 1 1 10 22,2
8104,2014 1 1 10 22,2
8105,2014 1 1 10 22,4
8106,2014 1 1 10 22,5
8107,2014 1 1 10 22,6
8108,2014 1 1 10 22,6
8109,2014 1 1 10 22,7
8110,2014 1 1 10 22,9
8111,2014 1 1 10 22,12
8112,2014 1 1 10 22,14
8113,2014 1 1 10 22,14
8114,2014 1 1 10 22,14
8115,2014 1 1 10 22,15
8116,2014 1 1 10 22,16
8117,2014 1 1 10 22,25
8118,2014 1 1 10 22,28
8119,2014 1 1 10 22,44
8120,2014 1 1 10 23,1
8121,2014 1 1 10 23,2
8122,2014 1 1 10 23,5
8123,2014 1 1 10 23,8
8124,2014 1 1 10 23,14
8125,2014 1 1 10 23,38
8126,2014 1 1 10 23,41
8127,2014 1 1 10 23,103
8128,2014 1 1 10 24,3
8129,2014 1 1 10 24,3
8130,2014 1 1 10 24,4
8131,2014 1 1 10 24,4
8132,2014 1 1 10 24,7
8133,2014 1 1 10 24,12
8134,2014 1 1 10 24,16
8135,2014 1 1 10 24,16
8136,2014 1 1 10 24,18
8137,2014 1 1 10 24,20
8138,2014 1 1 10 24,35
8139,2014 1 1 10 24,37
8140,2014 1 1 10 24,77
8141,2014 1 1 10 25,1
8142,2014 1 1 10 25,4
8143,2014 1 1 10 25,4
8144,2014 1 1 10 25,5
8145,2014 1 1 10 25,5
8146,2014 1 1 10 25,6
8147,2014 1 1 10 25,7
8148,2014 1 1 10 25,7
8149,2014 1 1 10 25,18
8150,2014 1 1 10 25,18
8151,2014 1 1 10 25,19
8152,2014 1 1 10 25,33
8153,2014 1 1 10 25,34
8154,2014 1 1 10 25,36
8155,2014 1 1 10 25,70
8156,2014 1 1 10 25,73
8157,2014 1 1 10 26,2
8158,2014 1 1 10 26,3
8159,2014 1 1 10 26,4
8160,2014 1 1 10 26,6
8161,2014 1 1 10 26,7
8162,2014 1 1 10 26,13
8163,2014 1 1 10 26,13
8164,2014 1 1 10 26,54
8165,2014 1 1 10 27,2
8166,2014 1 1 10 27,2
8167,2014 1 1 10 27,3
8168,2014 1 1 10 27,5
8169,2014 1 1 10 27,7
8170,2014 1 1 10 27,15
8171,2014 1 1 10 27,21
8172,2014 1 1 10 27,22
8173,2014 1 1 10 27,22
8174,2014 1 1 10 27,23
8175,2014 1 1 10 27,35
8176,2014 1 1 10 27,47
8177,2014 1 1 10 27,95
8178,2014 1 1 10 28,1
8179,2014 1 1 10 28,2
8180,2014 1 1 10 28,2
8181,2014 1 1 10 28,4
8182,2014 1 1 10 28,4
8183,2014 1 1 10 28,5
8184,2014 1 1 10 28,5
8185,2014 1 1 10 28,7
8186,2014 1 1 10 28,8
8187,2014 1 1 10 28,9
8188,2014 1 1 10 28,10
8189,2014 1 1 10 28,23
8190,2014 1 1 10 28,25
8191,2014 1 1 10 28,30
8192,2014 1 1 10 28,34
8193,2014 1 1 10 29,2
8194,2014 1 1 10 29,2
8195,2014 1 1 10 29,3
8196,2014 1 1 10 29,3
8197,2014 1 1 10 29,4
8198,2014 1 1 10 29,4
8199,2014 1 1 10 29,5
8200,2014 1 1 10 29,13
8201,2014 1 1 10 29,15
8202,2014 1 1 10 29,16
8203,2014 1 1 10 29,36
8204,2014 1 1 10 29,37
8205,2014 1 1 10 29,41
8206,2014 1 1 10 29,57
8207,2014 1 1 10 29,58
8208,2014 1 1 10 30,2
8209,2014 1 1 10 30,2
8210,2014 1 1 10 30,4
8211,2014 1 1 10 30,4
8212,2014 1 1 10 30,7
8213,2014 1 1 10 30,8
8214,2014 1 1 10 30,8
8215,2014 1 1 10 30,19
8216,2014 1 1 10 30,19
8217,2014 1 1 10 30,22
8218,2014 1 1 10 30,28
8219,2014 1 1 10 30,35
8220,2014 1 1 10 30,41
8221,2014 1 1 10 30,50
8222,2014 1 1 10 30,81
8223,2014 1 1 10 31,2
8224,2014 1 1 10 31,3
8225,2014 1 1 10 31,4
8226,2014 1 1 10 31,6
8227,2014 1 1 10 31,11
8228,2014 1 1 10 31,13
8229,2014 1 1 10 31,14
8230,2014 1 1 10 31,15
8231,2014 1 1 10 31,19
8232,2014 1 1 10 31,20
8233,2014 1 1 10 31,21
8234,2014 1 1 10 31,45
8235,2014 1 1 10 32,4
8236,2014 1 1 10 32,4
8237,2014 1 1 10 32,6
8238,2014 1 1 10 32,6
8239,2014 1 1 10 32,10
8240,2014 1 1 10 32,13
8241,2014 1 1 10 32,13
8242,2014 1 1 10 32,20
8243,2014 1 1 10 32,21
8244,2014 1 1 10 32,23
8245,2014 1 1 10 32,24
8246,2014 1 1 10 32,38
8247,2014 1 1 10 33,4
8248,2014 1 1 10 33,5
8249,2014 1 1 10 33,6
8250,2014 1 1 10 33,9
8251,2014 1 1 10 33,12
8252,2014 1 1 10 33,13
8253,2014 1 1 10 33,13
8254,2014 1 1 10 33,21
8255,2014 1 1 10 33,50
8256,2014 1 1 10 33,58
8257,2014 1 1 10 33,126
8258,2014 1 1 10 34,2
8259,2014 1 1 10 34,5
8260,2014 1 1 10 34,6
8261,2014 1 1 10 34,7
8262,2014 1 1 10 34,8
8263,2014 1 1 10 34,11
8264,2014 1 1 10 34,11
8265,2014 1 1 10 34,21
8266,2014 1 1 10 34,25
8267,2014 1 1 10 34,35
8268,2014 1 1 10 34,37
8269,2014 1 1 10 34,41
8270,2014 1 1 10 34,65
8271,2014 1 1 10 34,73
8272,2014 1 1 10 35,3
8273,2014 1 1 10 35,4
8274,2014 1 1 10 35,6
8275,2014 1 1 10 35,6
8276,2014 1 1 10 35,8
8277,2014 1 1 10 35,11
8278,2014 1 1 10 35,12
8279,2014 1 1 10 35,12
8280,2014 1 1 10 35,12
8281,2014 1 1 10 35,15
8282,2014 1 1 10 35,38
8283,2014 1 1 10 35,38
8284,2014 1 1 10 35,42
8285,2014 1 1 10 35,66
8286,2014 1 1 10 35,130
8287,2014 1 1 10 35,140
8288,2014 1 1 10 36,1
8289,2014 1 1 10 36,3
8290,2014 1 1 10 36,6
8291,2014 1 1 10 36,7
8292,2014 1 1 10 36,13
8293,2014 1 1 10 36,16
8294,2014 1 1 10 36,19
8295,2014 1 1 10 36,32
8296,2014 1 1 10 36,33
8297,2014 1 1 10 36,35
8298,2014 1 1 10 36,44
8299,2014 1 1 10 36,58
8300,2014 1 1 10 37,2
8301,2014 1 1 10 37,3
8302,2014 1 1 10 37,4
8303,2014 1 1 10 37,5
8304,2014 1 1 10 37,5
8305,2014 1 1 10 37,6
8306,2014 1 1 10 37,17
8307,2014 1 1 10 37,83
8308,2014 1 1 10 37,892
8309,2014 1 1 10 38,1
8310,2014 1 1 10 38,3
8311,2014 1 1 10 38,3
8312,2014 1 1 10 38,5
8313,2014 1 1 10 38,8
8314,2014 1 1 10 38,11
8315,2014 1 1 10 38,12
8316,2014 1 1 10 38,14
8317,2014 1 1 10 38,18
8318,2014 1 1 10 38,36
8319,2014 1 1 10 38,43
8320,2014 1 1 10 38,84
8321,2014 1 1 10 39,1
8322,2014 1 1 10 39,2
8323,2014 1 1 10 39,2
8324,2014 1 1 10 39,3
8325,2014 1 1 10 39,3
8326,2014 1 1 10 39,3
8327,2014 1 1 10 39,4
8328,2014 1 1 10 39,5
8329,2014 1 1 10 39,5
8330,2014 1 1 10 39,7
8331,2014 1 1 10 39,7
8332,2014 1 1 10 39,14
8333,2014 1 1 10 39,21
8334,2014 1 1 10 39,23
8335,2014 1 1 10 39,23
8336,2014 1 1 10 39,25
8337,2014 1 1 10 39,26
8338,2014 1 1 10 39,27
8339,2014 1 1 10 39,54
8340,2014 1 1 10 39,75
8341,2014 1 1 10 40,1
8342,2014 1 1 10 40,5
8343,2014 1 1 10 40,6
8344,2014 1 1 10 40,6
8345,2014 1 1 10 40,6
8346,2014 1 1 10 40,12
8347,2014 1 1 10 40,14
8348,2014 1 1 10 40,16
8349,2014 1 1 10 40,16
8350,2014 1 1 10 40,20
8351,2014 1 1 10 40,26
8352,2014 1 1 10 40,29
8353,2014 1 1 10 40,42
8354,2014 1 1 10 40,46
8355,2014 1 1 10 40,48
8356,2014 1 1 10 40,52
8357,2014 1 1 10 40,755
8358,2014 1 1 10 41,2
8359,2014 1 1 10 41,2
8360,2014 1 1 10 41,3
8361,2014 1 1 10 41,3
8362,2014 1 1 10 41,4
8363,2014 1 1 10 41,6
8364,2014 1 1 10 41,7
8365,2014 1 1 10 41,10
8366,2014 1 1 10 41,11
8367,2014 1 1 10 41,12
8368,2014 1 1 10 41,17
8369,2014 1 1 10 41,29
8370,2014 1 1 10 41,96
8371,2014 1 1 10 41,97
8372,2014 1 1 10 41,231
8373,2014 1 1 10 42,1
8374,2014 1 1 10 42,2
8375,2014 1 1 10 42,4
8376,2014 1 1 10 42,6
8377,2014 1 1 10 42,11
8378,2014 1 1 10 42,28
8379,2014 1 1 10 42,66
8380,2014 1 1 10 43,2
8381,2014 1 1 10 43,4
8382,2014 1 1 10 43,5
8383,2014 1 1 10 43,5
8384,2014 1 1 10 43,7
8385,2014 1 1 10 43,8
8386,2014 1 1 10 43,8
8387,2014 1 1 10 43,11
8388,2014 1 1 10 43,11
8389,2014 1 1 10 43,12
8390,2014 1 1 10 43,14
8391,2014 1 1 10 43,17
8392,2014 1 1 10 43,25
8393,2014 1 1 10 43,31
8394,2014 1 1 10 43,34
8395,2014 1 1 10 43,36
8396,2014 1 1 10 43,40
8397,2014 1 1 10 43,74
8398,2014 1 1 10 43,112
8399,2014 1 1 10 44,1
8400,2014 1 1 10 44,3
8401,2014 1 1 10 44,3
8402,2014 1 1 10 44,7
8403,2014 1 1 10 44,7
8404,2014 1 1 10 44,8
8405,2014 1 1 10 44,9
8406,2014 1 1 10 44,12
8407,2014 1 1 10 44,13
8408,2014 1 1 10 44,14
8409,2014 1 1 10 44,25
8410,2014 1 1 10 44,32
8411,2014 1 1 10 44,71
8412,2014 1 1 10 44,73
8413,2014 1 1 10 45,3
8414,2014 1 1 10 45,4
8415,2014 1 1 10 45,6
8416,2014 1 1 10 45,6
8417,2014 1 1 10 45,7
8418,2014 1 1 10 45,8
8419,2014 1 1 10 45,17
8420,2014 1 1 10 45,20
8421,2014 1 1 10 45,23
8422,2014 1 1 10 45,30
8423,2014 1 1 10 45,80
8424,2014 1 1 10 45,132
8425,2014 1 1 10 46,4
8426,2014 1 1 10 46,6
8427,2014 1 1 10 46,8
8428,2014 1 1 10 46,11
8429,2014 1 1 10 46,11
8430,2014 1 1 10 46,12
8431,2014 1 1 10 46,13
8432,2014 1 1 10 46,18
8433,2014 1 1 10 46,22
8434,2014 1 1 10 46,24
8435,2014 1 1 10 46,31
8436,2014 1 1 10 46,41
8437,2014 1 1 10 46,48
8438,2014 1 1 10 46,54
8439,2014 1 1 10 46,100
8440,2014 1 1 10 47,2
8441,2014 1 1 10 47,2
8442,2014 1 1 10 47,2
8443,2014 1 1 10 47,3
8444,2014 1 1 10 47,4
8445,2014 1 1 10 47,9
8446,2014 1 1 10 47,13
8447,2014 1 1 10 47,17
8448,2014 1 1 10 47,18
8449,2014 1 1 10 47,19
8450,2014 1 1 10 47,23
8451,2014 1 1 10 47,35
8452,2014 1 1 10 47,37
8453,2014 1 1 10 47,80
8454,2014 1 1 10 47,115
8455,2014 1 1 10 48,1
8456,2014 1 1 10 48,2
8457,2014 1 1 10 48,4
8458,2014 1 1 10 48,5
8459,2014 1 1 10 48,7
8460,2014 1 1 10 48,23
8461,2014 1 1 10 49,2
8462,2014 1 1 10 49,4
8463,2014 1 1 10 49,4
8464,2014 1 1 10 49,6
8465,2014 1 1 10 49,8
8466,2014 1 1 10 49,8
8467,2014 1 1 10 49,15
8468,2014 1 1 10 49,17
8469,2014 1 1 10 49,21
8470,2014 1 1 10 49,21
8471,2014 1 1 10 49,30
8472,2014 1 1 10 49,32
8473,2014 1 1 10 49,34
8474,2014 1 1 10 49,35
8475,2014 1 1 10 49,97
8476,2014 1 1 10 50,1
8477,2014 1 1 10 50,2
8478,2014 1 1 10 50,4
8479,2014 1 1 10 50,4
8480,2014 1 1 10 50,4
8481,2014 1 1 10 50,6
8482,2014 1 1 10 50,8
8483,2014 1 1 10 50,10
8484,2014 1 1 10 50,10
8485,2014 1 1 10 50,13
8486,2014 1 1 10 50,14
8487,2014 1 1 10 50,16
8488,2014 1 1 10 50,20
8489,2014 1 1 10 50,22
8490,2014 1 1 10 50,36
8491,2014 1 1 10 50,44
8492,2014 1 1 10 50,63
8493,2014 1 1 10 50,77
8494,2014 1 1 10 51,3
8495,2014 1 1 10 51,4
8496,2014 1 1 10 51,5
8497,2014 1 1 10 51,6
8498,2014 1 1 10 51,10
8499,2014 1 1 10 51,12
8500,2014 1 1 10 51,12
8501,2014 1 1 10 51,12
8502,2014 1 1 10 51,16
8503,2014 1 1 10 51,21
8504,2014 1 1 10 51,24
8505,2014 1 1 10 51,32
8506,2014 1 1 10 52,2
8507,2014 1 1 10 52,3
8508,2014 1 1 10 52,3
8509,2014 1 1 10 52,4
8510,2014 1 1 10 52,6
8511,2014 1 1 10 52,7
8512,2014 1 1 10 52,7
8513,2014 1 1 10 52,7
8514,2014 1 1 10 52,7
8515,2014 1 1 10 52,9
8516,2014 1 1 10 52,9
8517,2014 1 1 10 52,15
8518,2014 1 1 10 52,17
8519,2014 1 1 10 52,19
8520,2014 1 1 10 52,31
8521,2014 1 1 10 52,40
8522,2014 1 1 10 52,40
8523,2014 1 1 10 53,1
8524,2014 1 1 10 53,2
8525,2014 1 1 10 53,4
8526,2014 1 1 10 53,6
8527,2014 1 1 10 53,6
8528,2014 1 1 10 53,7
8529,2014 1 1 10 53,8
8530,2014 1 1 10 53,8
8531,2014 1 1 10 53,9
8532,2014 1 1 10 53,12
8533,2014 1 1 10 53,13
8534,2014 1 1 10 53,18
8535,2014 1 1 10 53,20
8536,2014 1 1 10 53,31
8537,2014 1 1 10 53,68
8538,2014 1 1 10 54,5
8539,2014 1 1 10 54,11
8540,2014 1 1 10 54,13
8541,2014 1 1 10 54,14
8542,2014 1 1 10 54,25
8543,2014 1 1 10 54,42
8544,2014 1 1 10 55,4
8545,2014 1 1 10 55,6
8546,2014 1 1 10 55,8
8547,2014 1 1 10 55,9
8548,2014 1 1 10 55,13
8549,2014 1 1 10 55,13
8550,2014 1 1 10 55,14
8551,2014 1 1 10 55,14
8552,2014 1 1 10 55,15
8553,2014 1 1 10 55,23
8554,2014 1 1 10 55,25
8555,2014 1 1 10 55,32
8556,2014 1 1 10 55,36
8557,2014 1 1 10 55,36
8558,2014 1 1 10 55,48
8559,2014 1 1 10 55,64
8560,2014 1 1 10 56,2
8561,2014 1 1 10 56,2
8562,2014 1 1 10 56,5
8563,2014 1 1 10 56,7
8564,2014 1 1 10 56,13
8565,2014 1 1 10 56,17
8566,2014 1 1 10 56,24
8567,2014 1 1 10 56,28
8568,2014 1 1 10 56,34
8569,2014 1 1 10 56,42
8570,2014 1 1 10 56,61
8571,2014 1 1 10 56,210
8572,2014 1 1 10 57,1
